latitude,longitude,druh_objektu_text,price,floor_size,Podlažie,Počet nadzemných podlaží,Stav nehnuteľnosti,Vlastníctvo,Typ konštrukcie,Rok výstavby,Počet izieb / miestností,Cena vrátane energií,streetAddress,addressRegion,days_since_publication,update_publication_delta,Vybavenie_Verejné parkovanie,Vybavenie_Altánok / posedenie,Vybavenie_Vyhradené parkovanie,Vybavenie_Vonkajší krb,Vybavenie_Pivnica,Vybavenie_Technická miestnosť,Vybavenie_Šatníkové skrine,Vybavenie_Predzáhradka,Vybavenie_Balkón,Vybavenie_Garážové státie,Vybavenie_Vonkajšie parkovacie miesto,Vybavenie_Lodžia,Vybavenie_Sklad,Vybavenie_Výťah,Vybavenie_Špajza,Vybavenie_Tepelná izolácia,room_count,condition_score,is_new,is_renovated
48.8018838,19.64196105,1 izbový byt,64900.0,36.8,2.0,,Pôvodný stav,Osobné,Panelová,,,Nie,Brezno,Banskobystrický kraj,104,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
48.57727864,19.15218902,3 izbový byt,149000.0,66.0,1.0,10.0,Kompletná rekonštrukcia,Osobné,Panelová,1967.0,3.0,Nie,Zvolen,Banskobystrický kraj,90,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1
48.71068787,19.28531456,3 izbový byt,127000.0,88.46,2.0,2.0,Čiastočná rekonštrukcia,Osobné,Tehlová,1965.0,3.0,Nie,Poniky,Banskobystrický kraj,75,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1
48.561551,19.157939,1 izbový byt,84990.0,33.0,6.0,8.0,Kompletná rekonštrukcia,Osobné,Panelová,1900.0,1.0,Nie,Zvolen,Banskobystrický kraj,84,17,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3,0,1
48.26843169,19.82624553,4 izbový byt,83000.0,91.42,3.0,6.0,Pôvodný stav,Osobné,Panelová,,4.0,Nie,Fiľakovo,Banskobystrický kraj,81,14,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,4,1,0,0
48.5798073,19.1411709,3 izbový byt,163000.0,83.71,,,Pôvodný stav,Osobné,Panelová,,3.0,Nie,Zvolen,Banskobystrický kraj,96,29,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,3,1,0,0
48.7201987,19.122776,1 izbový byt,128000.0,35.2,3.0,11.0,Kompletná rekonštrukcia,Osobné,Panelová,,1.0,Nie,Banská Bystrica,Banskobystrický kraj,175,108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,1
48.80694597,19.62112307,3 izbový byt,152730.0,75.67,2.0,5.0,Novostavba,Firemné,"Tehlová, Zmiešaná",2023.0,3.0,Nie,Brezno,Banskobystrický kraj,1134,1067,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,5,1,0
48.37977022,20.01575947,1 izbový byt,57700.0,30.0,2.0,8.0,Kompletná rekonštrukcia,Osobné,Panelová,,1.0,Nie,Rimavská Sobota,Banskobystrický kraj,124,57,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1
48.3298602,19.6637354,2 izbový byt,92000.0,61.0,4.0,8.0,Kompletná rekonštrukcia,Osobné,Panelová,1983.0,2.0,Nie,Lučenec,Banskobystrický kraj,375,308,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,3,0,1
48.700814,18.9164545,4 izbový byt,100500.0,83.0,2.0,7.0,Pôvodný stav,Osobné,Panelová,1974.0,4.0,Nie,Kremnica,Banskobystrický kraj,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0
48.7362767,19.1347641,2 izbový byt,159900.0,43.69,1.0,,Novostavba,Osobné,Panelová,,,Nie,Banská Bystrica,Banskobystrický kraj,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0
48.5652546,19.1503279,2 izbový byt,109900.0,45.93,,,Kompletná rekonštrukcia,Osobné,Panelová,,,Nie,Zvolen,Banskobystrický kraj,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1
48.5652546,19.1503279,4 izbový byt,139900.0,82.62,6.0,,Kompletná rekonštrukcia,Osobné,Panelová,,,Nie,Zvolen,Banskobystrický kraj,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1
48.5903904,18.8445974,Garsónka,19990.0,22.0,,,Pôvodný stav,Osobné,,,1.0,Nie,Žiar nad Hronom,Banskobystrický kraj,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48.804809,19.634734,2 izbový byt,105000.0,64.0,4.0,5.0,Kompletná rekonštrukcia,Osobné,,,,Nie,Brezno,Banskobystrický kraj,130,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1
48.804809,19.634734,3 izbový byt,105000.0,64.0,4.0,5.0,Kompletná rekonštrukcia,Osobné,,,,Nie,Brezno,Banskobystrický kraj,132,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
48.5758623,19.1256291,2 izbový byt,144999.0,62.0,,1.0,Kompletná rekonštrukcia,Iné,,1980.0,,Nie,Zvolen,Banskobystrický kraj,369,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1
48.88488015,19.22278613,3 izbový byt,170000.0,60.0,1.0,,Kompletná rekonštrukcia,Osobné,Tehlová,,3.0,Nie,Donovaly,Banskobystrický kraj,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
48.8804029,19.2221294,3 izbový byt,240000.0,85.0,2.0,,Pôvodný stav,Osobné,Tehlová,,3.0,Nie,Donovaly,Banskobystrický kraj,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
48.736277,19.1461917,2 izbový byt,145000.0,58.0,1.0,,Kompletná rekonštrukcia,Osobné,Tehlová,,2.0,Nie,Banská Bystrica,Banskobystrický kraj,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1
48.3386252,19.6446534,2 izbový byt,59900.0,50.0,2.0,,Pôvodný stav,Osobné,Panelová,,2.0,Nie,Lučenec,Banskobystrický kraj,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
48.449576,18.9086907,1 izbový byt,149900.0,60.0,1.0,,Kompletná rekonštrukcia,Osobné,,,1.0,Nie,Banská Štiavnica,Banskobystrický kraj,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1
48.449576,18.9086907,2 izbový byt,179000.0,55.0,2.0,,Kompletná rekonštrukcia,Osobné,Tehlová,,2.0,Nie,Banská Štiavnica,Banskobystrický kraj,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1
48.449576,18.9086907,1 izbový byt,145000.0,45.0,1.0,,Kompletná rekonštrukcia,Osobné,,,1.0,Nie,Banská Štiavnica,Banskobystrický kraj,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1
48.449576,18.9086907,1 izbový byt,127000.0,37.0,1.0,,Kompletná rekonštrukcia,Osobné,,,1.0,Nie,Banská Štiavnica,Banskobystrický kraj,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1
48.675,18.909,3 izbový byt,88500.0,74.0,7.0,8.0,Čiastočná rekonštrukcia,Osobné,Panelová,1900.0,3.0,Nie,Horná Ves,Banskobystrický kraj,126,59,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,2,0,1
48.8801221,19.2224578,3 izbový byt,285000.0,85.0,2.0,4.0,Kompletná rekonštrukcia,Osobné,,,,Nie,Donovaly,Banskobystrický kraj,83,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1
48.76329574,19.16827185,3 izbový byt,140000.0,70.0,,,Čiastočná rekonštrukcia,Osobné,,,3.0,Nie,Banská Bystrica,Banskobystrický kraj,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1
48.8760762,19.2192669,2 izbový byt,169000.0,53.0,2.0,4.0,Kompletná rekonštrukcia,Osobné,,,,Nie,Donovaly,Banskobystrický kraj,217,150,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,3,0,1
48.8801221,19.2224578,3 izbový byt,339000.0,85.0,1.0,4.0,Kompletná rekonštrukcia,Osobné,,,,Nie,Donovaly,Banskobystrický kraj,219,152,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1
48.588267,18.849378,3 izbový byt,128990.0,78.0,2.0,3.0,Kompletná rekonštrukcia,,Tehlová,1970.0,,Nie,Žiar nad Hronom,Banskobystrický kraj,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
48.6682320871,19.1526214435,1 izbový byt,59000.0,40.0,5.0,8.0,Kompletná rekonštrukcia,Osobné,,1900.0,,Nie,Vlkanová,Banskobystrický kraj,73,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1
48.45,18.9167,1 izbový byt,119000.0,36.76,3.0,3.0,Novostavba,Osobné,Zmiešaná,2024.0,,Áno,Banská Štiavnica,Banskobystrický kraj,102,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0
48.5882665,18.8493777,1 izbový byt,66500.0,35.0,5.0,11.0,Čiastočná rekonštrukcia,Osobné,Panelová,1900.0,1.0,Nie,Žiar nad Hronom,Banskobystrický kraj,68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1
48.7051133,18.9159319,3 izbový byt,60000.0,67.43,,1.0,Čiastočná rekonštrukcia,Osobné,,1980.0,,Nie,Kremnica,Banskobystrický kraj,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1
48.7051133,18.9159319,4 izbový byt,135000.0,89.0,,1.0,Pôvodný stav,Osobné,,1980.0,,Nie,Kremnica,Banskobystrický kraj,112,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0
48.5882665,18.8493777,3 izbový byt,110000.0,73.0,,1.0,Pôvodný stav,Iné,,1980.0,,Nie,Žiar nad Hronom,Banskobystrický kraj,133,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
48.725338,19.124129,3 izbový byt,156700.0,60.5,2.0,4.0,Pôvodný stav,,"Panelová, Železobetónová",1974.0,,Nie,Banská Bystrica,Banskobystrický kraj,68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0
48.5805603,19.103548,2 izbový byt,173000.0,54.6,,,Novostavba,Osobné,,,2.0,Nie,Zvolen,Banskobystrický kraj,97,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0
48.3349741,19.647969,2 izbový byt,61900.0,61.2,,4.0,Čiastočná rekonštrukcia,Osobné,Panelová,,2.0,Nie,Lučenec,Banskobystrický kraj,670,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1
48.5447938,19.4128013,3 izbový byt,99500.0,74.05,3.0,3.0,Pôvodný stav,Osobné,,,,Nie,Detva,Banskobystrický kraj,76,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0
48.5800327,19.106228,1 izbový byt,65000.0,38.92,3.0,8.0,Pôvodný stav,Osobné,,,1.0,Nie,Zvolen,Banskobystrický kraj,69,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
48.75760071,19.1648374,1 izbový byt,105900.0,38.0,3.0,7.0,Pôvodný stav,Osobné,,,1.0,Nie,Banská Bystrica,Banskobystrický kraj,68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
48.75760071,19.1648374,1 izbový byt,105900.0,38.0,3.0,7.0,Pôvodný stav,Osobné,,,1.0,Nie,Banská Bystrica,Banskobystrický kraj,156,88,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
48.806356,19.6438876,3 izbový byt,149900.0,83.0,4.0,8.0,Kompletná rekonštrukcia,Osobné,Panelová,,3.0,Nie,Brezno,Banskobystrický kraj,237,169,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,3,3,0,1
48.4883608,18.7077948,1 izbový byt,53000.0,27.6,2.0,4.0,Čiastočná rekonštrukcia,Osobné,Tehlová,,1.0,Nie,Žarnovica,Banskobystrický kraj,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1
48.590045,19.133078,2 izbový byt,149990.0,58.24,4.0,4.0,Kompletná rekonštrukcia,,Tehlová,1970.0,2.0,Nie,Zvolen,Banskobystrický kraj,68,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,3,0,1
48.7471525,19.6560117,Apartmán,169900.0,78.64,1.0,,Novostavba,Osobné,,2023.0,,Nie,Čierny Balog,Banskobystrický kraj,68,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2,5,1,0
48.736277,19.1461917,4 izbový byt,167000.0,92.0,1.0,4.0,Kompletná rekonštrukcia,Osobné,Panelová,1985.0,,Nie,Banská Bystrica,Banskobystrický kraj,737,669,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1
48.6682906,19.1469394,4 izbový byt,167000.0,92.0,1.0,4.0,Kompletná rekonštrukcia,Osobné,Panelová,1985.0,,Nie,Vlkanová,Banskobystrický kraj,737,669,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1
48.746156,19.141613,3 izbový byt,159700.0,70.0,4.0,4.0,Pôvodný stav,,"Železobetónová, Panelová",1986.0,,Nie,Banská Bystrica,Banskobystrický kraj,93,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0
48.8801221,19.2224578,Apartmán,245000.0,75.0,,2.0,Kompletná rekonštrukcia,Osobné,Tehlová,2013.0,1.0,Nie,Donovaly,Banskobystrický kraj,68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,3,0,1
48.4548911,18.7742124,3 izbový byt,85000.0,82.0,,4.0,Čiastočná rekonštrukcia,Osobné,Tehlová,1975.0,,Nie,Hodruša-Hámre,Banskobystrický kraj,76,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1
48.8801221,19.2224578,2 izbový byt,150000.0,37.0,1.0,2.0,Kompletná rekonštrukcia,Osobné,"Tehlová, Panelová",2010.0,2.0,Nie,Donovaly,Banskobystrický kraj,108,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,1
48.73701214,19.15030672,3 izbový byt,325000.0,94.6,3.0,,Novostavba,Osobné,,,,Nie,Banská Bystrica,Banskobystrický kraj,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,1,0
48.724673,19.11614,3 izbový byt,168000.0,72.0,5.0,7.0,Novostavba,,Panelová,1975.0,,Nie,Banská Bystrica,Banskobystrický kraj,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,1,0
48.7548985,19.1698406,2 izbový byt,139900.0,49.49,3.0,7.0,Kompletná rekonštrukcia,Osobné,,,,Nie,Banská Bystrica,Banskobystrický kraj,97,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1
48.7346274,19.1418722,Mezonet,394500.0,145.0,3.0,3.0,Kompletná rekonštrukcia,Osobné,Tehlová,1980.0,,Nie,Banská Bystrica,Banskobystrický kraj,133,65,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,3,0,1
48.8801221,19.2224578,Apartmán,94000.0,23.65,,,Kompletná rekonštrukcia,Osobné,,,,Nie,Donovaly,Banskobystrický kraj,70,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,3,0,1
48.757317,19.169138,3 izbový byt,160000.0,73.0,1.0,12.0,Čiastočná rekonštrukcia,,Panelová,1987.0,,Nie,Banská Bystrica,Banskobystrický kraj,74,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1
48.352331,19.05888,3 izbový byt,109000.0,86.0,2.0,3.0,Čiastočná rekonštrukcia,,Panelová,1980.0,,Nie,Krupina,Banskobystrický kraj,81,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,1
48.4122386,20.3199361,2 izbový byt,48500.0,62.0,,,Čiastočná rekonštrukcia,Osobné,,,2.0,Nie,Tornaľa,Banskobystrický kraj,82,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
48.742303,19.1591744,4 izbový byt,255000.0,83.6,1.0,3.0,Čiastočná rekonštrukcia,Osobné,,,,Nie,Banská Bystrica,Banskobystrický kraj,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,1
48.7301202,19.1199157,1 izbový byt,108000.0,27.0,4.0,,Kompletná rekonštrukcia,Osobné,Panelová,,1.0,Nie,Banská Bystrica,Banskobystrický kraj,79,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1
48.727288,19.115839,3 izbový byt,176000.0,63.0,4.0,7.0,Kompletná rekonštrukcia,Osobné,Panelová,1985.0,3.0,Nie,Banská Bystrica,Banskobystrický kraj,155,87,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,3,3,0,1
48.5779723,19.1313305,2 izbový byt,128000.0,56.0,3.0,4.0,Čiastočná rekonštrukcia,Osobné,Panelová,1970.0,2.0,Nie,Zvolen,Banskobystrický kraj,115,47,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1
48.732951,19.125003,2 izbový byt,159800.0,75.0,2.0,11.0,Čiastočná rekonštrukcia,Osobné,Panelová,1974.0,2.0,Nie,Banská Bystrica,Banskobystrický kraj,75,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,1
48.737776,19.129257,2 izbový byt,200000.0,49.0,3.0,7.0,Novostavba,Osobné,Zmiešaná,2007.0,,Nie,Banská Bystrica,Banskobystrický kraj,69,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,5,1,0
48.3298602,19.6637354,2 izbový byt,67000.0,64.0,,,Čiastočná rekonštrukcia,Osobné,Panelová,,2.0,Nie,Lučenec,Banskobystrický kraj,315,247,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,2,0,1
48.5882665,18.8493777,2 izbový byt,79500.0,51.0,2.0,2.0,Čiastočná rekonštrukcia,Osobné,Tehlová,1900.0,2.0,Nie,Žiar nad Hronom,Banskobystrický kraj,69,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
48.56122071,19.14448421,1 izbový byt,76500.0,42.0,2.0,5.0,Pôvodný stav,Osobné,Panelová,1975.0,,Nie,Zvolen,Banskobystrický kraj,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
48.8060729,19.6438178,1 izbový byt,79000.0,40.0,,,Čiastočná rekonštrukcia,Osobné,,,1.0,Nie,Brezno,Banskobystrický kraj,90,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1
48.736257,19.121986,2 izbový byt,165000.0,76.0,1.0,11.0,Pôvodný stav,,Panelová,1972.0,,Nie,Banská Bystrica,Banskobystrický kraj,76,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0
48.736257,19.121986,3 izbový byt,165000.0,76.0,1.0,11.0,Pôvodný stav,,Panelová,1972.0,,Nie,Banská Bystrica,Banskobystrický kraj,76,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0
48.7255228,19.1216881,2 izbový byt,137000.0,56.0,4.0,4.0,Pôvodný stav,Osobné,Panelová,1979.0,2.0,Nie,Banská Bystrica,Banskobystrický kraj,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0
48.680572,19.9428911,3 izbový byt,42500.0,71.0,4.0,6.0,Čiastočná rekonštrukcia,Osobné,Panelová,1900.0,3.0,Nie,Tisovec,Banskobystrický kraj,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,1
48.5587115,19.4183349,2 izbový byt,110900.0,76.0,2.0,1.0,Kompletná rekonštrukcia,Osobné,,,,Nie,Detva,Banskobystrický kraj,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,1
48.7344751,19.1128331,3 izbový byt,299000.0,101.0,5.0,6.0,Kompletná rekonštrukcia,Osobné,Tehlová,1900.0,3.0,Nie,Banská Bystrica,Banskobystrický kraj,96,27,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1
48.8801221,19.2224578,1 izbový byt,87900.0,22.0,2.0,3.0,Kompletná rekonštrukcia,Osobné,,,1.0,Nie,Donovaly,Banskobystrický kraj,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1
48.3353093,19.6443805,1 izbový byt,44888.0,40.0,,,Pôvodný stav,Osobné,,,,Nie,Lučenec,Banskobystrický kraj,79,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
48.3349741,19.647969,2 izbový byt,56000.0,55.0,,,Developerský projekt,Osobné,,,,Nie,Lučenec,Banskobystrický kraj,142,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0
48.3286673,19.6690601,1 izbový byt,41900.0,38.0,,,Pôvodný stav,Osobné,,,,Nie,Lučenec,Banskobystrický kraj,71,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
48.449576,18.9086908,Mezonet,149890.0,60.0,,,Kompletná rekonštrukcia,Osobné,,,,Nie,Banská Štiavnica,Banskobystrický kraj,253,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
48.7111964,19.1197179,3 izbový byt,233700.0,93.75,5.0,5.0,Novostavba,Firemné,Tehlová,2023.0,3.0,Nie,Banská Bystrica,Banskobystrický kraj,182,113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,1,0
48.7111964,19.1197179,4 izbový byt,295400.0,120.2,5.0,5.0,Novostavba,Firemné,Tehlová,2023.0,4.0,Nie,Banská Bystrica,Banskobystrický kraj,182,113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,5,1,0
48.3344136,19.6475499,2 izbový byt,73000.0,46.0,6.0,11.0,Kompletná rekonštrukcia,Osobné,Panelová,,2.0,Nie,Lučenec,Banskobystrický kraj,69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,3,0,1
48.8801221,19.2224578,Apartmán,163900.0,49.0,1.0,3.0,Čiastočná rekonštrukcia,Osobné,Tehlová,1900.0,3.0,Nie,Donovaly,Banskobystrický kraj,145,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
48.3386957,19.6445366,1 izbový byt,41500.0,39.0,7.0,12.0,Pôvodný stav,Osobné,Panelová,,1.0,Nie,Lučenec,Banskobystrický kraj,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
48.736277,19.1461917,4 izbový byt,290000.0,111.0,5.0,5.0,Novostavba,Firemné,Panelová,2024.0,4.0,Nie,Banská Bystrica,Banskobystrický kraj,74,5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,4,5,1,0
48.45,18.9167,2 izbový byt,174900.0,74.0,1.0,,Novostavba,Osobné,Tehlová,2015.0,2.0,Nie,Banská Štiavnica,Banskobystrický kraj,118,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0
48.614624,19.15323,1 izbový byt,94000.0,35.6,3.0,4.0,Čiastočná rekonštrukcia,,Panelová,1979.0,,Nie,Sliač,Banskobystrický kraj,83,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1
48.5012402,19.9891735,3 izbový byt,36500.0,94.0,2.0,2.0,Pôvodný stav,Osobné,Panelová,,3.0,Nie,Kraskovo,Banskobystrický kraj,74,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
48.5741722,19.1429793,2 izbový byt,115000.0,54.6,3.0,4.0,Čiastočná rekonštrukcia,Osobné,,,2.0,Nie,Zvolen,Banskobystrický kraj,69,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
48.58757405,18.84930534,3 izbový byt,133000.0,76.0,6.0,11.0,Kompletná rekonštrukcia,Osobné,,1983.0,,Nie,Žiar nad Hronom,Banskobystrický kraj,92,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
48.7884633,19.1077816,3 izbový byt,118000.0,64.23,,,Kompletná rekonštrukcia,Osobné,,,3.0,Nie,Banská Bystrica,Banskobystrický kraj,75,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
48.69859455,18.91371489,3 izbový byt,115000.0,78.0,4.0,4.0,Čiastočná rekonštrukcia,Osobné,Panelová,1975.0,,Nie,Kremnica,Banskobystrický kraj,74,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,1
48.8780268,19.2258316,2 izbový byt,159000.0,43.0,2.0,3.0,Pôvodný stav,Osobné,Tehlová,2012.0,2.0,Nie,Donovaly,Banskobystrický kraj,70,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0
48.5882665,18.8493777,3 izbový byt,96000.0,70.0,1.0,,Pôvodný stav,Osobné,Panelová,,,Nie,Žiar nad Hronom,Banskobystrický kraj,138,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0
48.737776,19.129257,2 izbový byt,230000.0,49.0,3.0,7.0,Novostavba,Osobné,Zmiešaná,2007.0,,Nie,Banská Bystrica,Banskobystrický kraj,87,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,1,0
48.5758623,19.1256291,2 izbový byt,138000.0,65.0,,,Čiastočná rekonštrukcia,Osobné,Tehlová,,2.0,Nie,Zvolen,Banskobystrický kraj,69,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1
48.327092,19.668791,3 izbový byt,89900.0,71.9,2.0,8.0,Kompletná rekonštrukcia,Osobné,Panelová,1980.0,3.0,Nie,Lučenec,Banskobystrický kraj,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1
48.5036956,18.8036652,1 izbový byt,49900.0,30.44,,1.0,Pôvodný stav,Osobné,,1980.0,,Nie,Vyhne,Banskobystrický kraj,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
48.7931831,19.6397911,3 izbový byt,97850.0,70.0,,,Čiastočná rekonštrukcia,Osobné,,,3.0,Nie,Brezno,Banskobystrický kraj,92,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,1
48.8801221,19.2224578,3 izbový byt,319000.0,86.0,2.0,5.0,Kompletná rekonštrukcia,Firemné,,,3.0,Nie,Donovaly,Banskobystrický kraj,398,328,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1
48.721012,19.1127259,Apartmán,449000.0,214.26,1.0,3.0,Vo výstavbe,Osobné,Iná,2027.0,,Nie,Banská Bystrica,Banskobystrický kraj,143,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0
